distance,speed,direction,intent,signal,severity
0.8513432777094668,0.3170005616356826,1.0,0.3735873267586525,0.3946087164843366,3
0.8444162185178864,0.9306085072503567,1.0,0.09723114307982747,0.6152435345792158,2
0.9903312518969114,0.1400145711284269,0.0,0.2959534433313347,0.3223635407559643,2
0.8488751439364927,0.13654898931843087,1.0,0.360351100347493,0.2933626828785698,3
0.8095464718439409,0.8106047166250642,0.0,0.6131473633143064,0.0810580069595771,3
0.004960351184675742,0.6282332328083421,1.0,0.651715624495699,0.7023291188886729,1
0.7959710709683828,0.8905635275358694,0.0,0.02745787447524903,0.5790488625685601,2
0.43847042625874144,0.6724018882079545,0.0,0.46678371284192177,0.5427761480929634,3
0.28646012665299797,0.5911410609271938,1.0,0.2507759460596456,0.038236637356547476,3
0.3031929122921577,0.5373452420009909,0.0,0.5236028543225016,0.7704543100110524,1
0.2157038612612381,0.6232251057441379,1.0,0.8443643857781258,0.19400719545152179,1
0.4113363871693541,0.6999109675340406,1.0,0.7280767367742034,0.9766109578165652,3
0.5163363136943183,0.32304007983305294,0.0,0.3998015919791809,0.433494219263008,3
0.7441946714491703,0.25088379515460185,1.0,0.9653600423951152,0.8365364382496001,3
0.6961017376898129,0.4091085241231559,1.0,0.9177797319719033,0.4423385010569074,3
0.23968240675199445,0.09376517094372287,0.0,0.6619804868736181,0.2796849563115439,3
0.9551247494981376,0.7383277986809075,0.0,0.43676672397561234,0.7304422123071552,3
0.04751329107767808,0.5663242583545607,0.0,0.7599289999324192,0.01375999608621048,1
0.11590464004777162,0.04585445861948526,0.0,0.31212566067725134,0.9802747050904947,3
0.17519246857094545,0.016988780149611325,1.0,0.4928814440342993,0.47350310899090875,3
0.17306298390681069,0.43402806735914595,0.0,0.04796278372462813,0.9498659341855751,3
0.8869051074396443,0.26092528812420973,1.0,0.627537610673775,0.5032105564871847,3
0.8566991754874405,0.6590582261919234,1.0,0.617498132718676,0.9446041982015922,3
0.9445056569667644,0.8677380319616768,1.0,0.9428730458783952,0.5756532345469818,3
0.38814059319517413,0.6436399198004636,0.0,0.8134508742104812,0.8211735773739381,3
0.6260315103811106,0.8209267973269402,1.0,0.9078863668608361,0.19542033978239948,3
0.0691694951721234,0.10067566098303861,1.0,0.03883906797101702,0.6184948939821686,3
0.3364985772454297,0.6560847434450867,0.0,0.8472253780327946,0.02265130083532818,1
0.8146564017734748,0.28190398252122806,1.0,0.6947738355322958,0.34818672366407566,3
0.9368983367951814,0.03903243851120476,0.0,0.8057039176749754,0.28178867410599695,3
0.1773028173990173,0.7510562775325724,1.0,0.5774489698988149,0.7320529803634837,1
0.12752764931664828,0.2500390105917947,1.0,0.3416061188553363,0.9314508983651284,3
0.8586230661045434,0.42916638001857593,0.0,0.7419365826734461,0.23792682567854295,3
0.37769423215496484,0.5345879826382478,1.0,0.8287509908212495,0.3198587553983645,3
0.8957524551664715,0.3893407280644472,1.0,0.9612405164595107,0.8477156279677658,3
0.35485890492648686,0.9574149738758713,0.0,0.9532818082464549,0.5736139958680209,1
0.6319320579813651,0.4486341541138031,0.0,0.6040467251136431,0.553850580377101,3
0.21260915245248155,0.9467997548909648,1.0,0.7917985716533623,0.0906838494601071,1
0.49444511948905395,0.05742024824801877,0.0,0.055798997568476075,0.7374485843936927,3
0.5459668283031746,0.7062355294193705,0.0,0.1431869829105924,0.7619591037816946,3
0.6183059684756705,0.101020624196196,0.0,0.4271558855998375,0.22224441263640937,3
0.39662659141281026,0.8924566775996006,1.0,0.08135483924452719,0.08430623788469205,3
0.9869152402973072,0.37439734901893784,0.0,0.882818972764842,0.23637362087989144,3
0.9079291353927144,0.5921974225383061,1.0,0.3771710133569529,0.08296730427723453,3
0.7773158151265929,0.5586849093610629,0.0,0.24924405148736514,0.33007645912460704,2
0.434446097877173,0.25370780319482333,1.0,0.46985573888669296,0.05573047630632988,3
0.11865131486876104,0.11743792345088136,0.0,0.746252688960243,0.6813713618869577,3
0.23740035649068472,0.40037116616017077,1.0,0.2863455354183492,0.8692026843180141,3
0.22348263451815956,0.9638420026495057,1.0,0.9806591205321579,0.5561559003782763,1
0.3226236832498486,0.043250422328631064,0.0,0.9957694944133129,0.07324909889667941,3
0.5539093882009897,0.9699270873443627,1.0,0.16648202913195645,0.21646874951268424,3
0.2944168742523443,0.9964781294714841,1.0,0.5858644628577442,0.9018087179379732,1
0.045242387008590144,0.2810116511478478,1.0,0.057797858323144415,0.3944388025718757,3
0.10658331752192404,0.33575430367491116,1.0,0.18845500701479354,0.46371558949847014,3
0.3533051510620874,0.5839579054554873,1.0,0.3612076659209241,0.25967198162091254,3
0.453244675553975,0.032156312938547,0.0,0.3102341785388763,0.8143192092913307,3
0.6848529744244571,0.1625663536619984,1.0,0.07619063273187701,0.9412395551934944,2
0.41662423329453735,0.5814623279143779,0.0,0.4192833523214293,0.9334249107186898,3
0.8662781029692731,0.045069830576219154,0.0,0.4122739798673079,0.7780740595050646,3
0.48038773631480075,0.9859239794350235,0.0,0.5957110024140484,0.38078812045505006,3
0.9701815360486059,0.8426370313904448,0.0,0.06346312917310785,0.036220855557549614,2
0.1336931791995262,0.013496722989936838,0.0,0.8671333733412567,0.8134239040208335,3
1.0,0.9972842656294028,0.0,0.5867022473670748,0.7265180651400744,3
0.7572398752618654,0.37798009853298437,0.0,0.45168361495393455,0.12869212501920868,3
0.9543100811301679,0.6064952744276801,1.0,0.880673104001457,0.757441070745845,3
0.04669321345846835,0.2687106571490244,0.0,0.6733912292446379,0.5204068662537409,3
0.7724848302004864,0.5204121560007949,1.0,0.8186483399499964,0.9687212345295628,3
0.08822612444127872,0.7922938493611273,0.0,0.13418297180730862,0.02817002199034868,3
0.7552949382102994,0.6206420212317856,1.0,0.8072724554456526,0.9038046524281458,3
0.6173511308959225,0.9810966170877917,1.0,0.5914850400183108,0.39215775045267254,3
0.43747071604705945,0.9047287255429793,1.0,0.5488832739268796,0.4509091126331817,3
0.9107081229662578,0.2980221377376187,1.0,0.8647674647792644,0.9502413691652836,3
0.14692127925821946,0.9271764276009531,1.0,0.7710346204293314,0.06567756287685955,0
0.04565748450787476,0.621138569527851,1.0,0.32951718974875566,0.6336637995912886,3
0.2400408489506705,0.07574013593755714,0.0,0.4612880337245192,0.5849586190606639,3
0.4002773379310922,0.6980647866361753,1.0,0.1821947717359596,0.34551353686117814,3
0.8970182813437477,0.4741716275409843,0.0,0.975854094880027,0.6021527729777651,3
0.2237359909559122,0.822291731796131,1.0,0.27920192457216625,0.17661249139418433,3
0.08852058482047881,0.12055015030467632,0.0,0.3568406895046406,0.8948579188492203,3
0.1285868577174418,0.33018909840931265,0.0,0.03918914694678006,0.7999137568865697,3
0.6279932290011173,0.08164077405479736,1.0,0.1572159202665003,0.37717800851275984,3
0.0023691929491967967,0.868841127881622,1.0,0.7503131497679005,0.1841339031257786,0
0.20922885896199853,0.37059547682336363,1.0,0.2365977250740652,0.760401628749908,3
0.5313093461042943,0.7209323968597752,1.0,0.03655213922177432,0.25214818300705577,3
0.7134859724002006,0.8957693766807515,1.0,0.7516738559436603,0.029861945086749997,3
0.8674297811680756,0.3542563816211312,0.0,0.24297120213118992,0.2689788082418576,2
0.37724928244151207,0.019901311635088258,0.0,0.8430472654913682,0.08867917618184784,3
0.5353812302212606,0.23322491251095134,0.0,0.5951710881649223,0.6794314486418671,3
0.7893462656961321,0.4986726746614127,0.0,0.5857492831319869,0.7372351944160962,3
0.5577993511608252,0.5868396380499894,1.0,0.1277282910820665,0.28353252910786486,3
0.36304017811606426,0.646271142991425,1.0,0.24485963365788058,0.49831491621069013,3
0.33028968104362477,0.9342865718989354,0.0,0.10185126217602199,0.1524261706612533,3
0.24585592055053637,0.1606291676480609,0.0,0.08791375723949481,0.8063775920177658,3
0.05545469781710941,0.8428323068476639,0.0,0.5258779469421311,0.41033682094770074,1
0.9826521072142445,0.1119459863318917,1.0,0.5775230391412718,0.9180698356017187,3
0.005075553488307946,0.9756965392458912,1.0,0.17116852802002736,0.6689572027004544,3
0.9296224679946421,0.5570421789425105,1.0,0.477839014476828,0.8391426452546444,3
0.20495491877949631,0.9686175231356337,1.0,0.4264988382229031,0.5076911559497739,3
0.24230611643537628,0.11474625056155476,1.0,0.7698928861871789,0.08676225501545276,3
0.5061347254211517,0.9326076864654929,0.0,0.5339807893251098,0.051244249951694854,3
0.3365486660641115,0.13434048800540627,0.0,0.5503634771980599,0.2013682685744983,3
0.6846932684017637,0.08775496620541234,0.0,0.6833512392886023,0.7606744742616709,3
0.5957151387908247,0.4717841793779877,0.0,0.7964842196282406,0.106199433483959,3
0.8509338576648514,0.7464121679073289,1.0,0.12443513279590954,0.7312715702767549,2
0.9385915042006125,0.1811980608323728,0.0,0.9290499212570473,0.721987219801131,3
0.0478920002512895,0.7819818684788695,0.0,0.7974650835346444,0.20126497692279477,0
0.16351219202404088,0.1642165922232941,0.0,0.236171633935417,0.6340220270245003,3
0.9081016473782398,0.3162745316495153,1.0,0.3934062244195767,0.8171276903774785,3
0.43913154856339076,0.37707322032542917,0.0,0.625773840982196,0.5399084283139115,3
0.43874111650911457,0.5777829008008104,0.0,0.9020925657845631,0.38379283028353783,3
0.5436027150557904,0.9070440781757811,0.0,0.5442721649708774,0.43149873917127524,3
0.3327582430741262,0.7309738692349452,1.0,0.1394559544079459,0.7945207484624672,3
0.6201616062847497,0.5337208759854053,0.0,0.5746667286246412,0.9984831234376172,3
0.7525594091929507,0.707385468394958,0.0,0.7459865099272558,0.032926658946572096,3
0.5699529607042045,0.7629101241472773,0.0,0.7567083241906931,0.10241073530923717,3
0.5365276016117174,0.378951927484401,0.0,0.12763636928442088,0.3972082994709185,3
0.7974745331227335,0.14985621309428687,0.0,0.4099669796073502,0.7723454723050063,3
0.011982137380382459,0.5987568701139981,1.0,0.5441469143655002,0.2515093737932106,1
0.3456450147351337,0.18156301665430535,1.0,0.3433321183412861,0.22702589255435268,3
0.4235855838443913,0.28798390842600047,0.0,0.15357850807344345,0.5864244648759471,3
0.5059193382355915,0.6117792940550196,0.0,0.7280810021685254,0.593167288860565,3
0.102037600382337,0.9193327656127933,0.0,0.925087752307482,0.7076085104292784,0
0.15238962662782962,0.5765839874969853,1.0,0.0688894466318977,0.07677870378281404,3
0.10407293893903269,0.8409563347901091,0.0,0.4519797574158266,0.11274769860388922,3
0.9851159442601622,0.8394134990936768,1.0,0.8398181857573603,0.33197308545626725,3
0.31137582975577455,0.22739925025812502,0.0,0.3999839525336794,0.05418660686956356,3
0.33514091245577066,0.803338694494932,0.0,0.6053312623723893,0.11377844337039489,1
0.41448867197964157,0.8640541584625723,1.0,0.3471655881718356,0.34680131768285216,3
0.7376499429045924,0.45240973026664716,0.0,0.03270382850977016,0.913416956905504,2
0.24812579111564645,0.577928705912505,1.0,0.4199678605278486,0.9155164311269686,3
0.36235143000993,0.5808875763884493,1.0,0.2205292271057045,0.21233444868882545,3
0.5152090736233733,0.9761710888149989,0.0,0.1488754385875691,0.41457023959713357,3
0.08516601043951522,0.9975218791004109,0.0,0.30027198392012383,0.3097314356020693,3
0.3972934445877785,0.4269594124528988,1.0,0.9005676147151538,0.20478238385043557,3
0.19055774587870644,0.03639357299121305,1.0,0.8388893673235854,0.5876500093430508,3
0.2939673776760928,0.71447013133271,1.0,0.5257564548631648,0.44074671639725915,1
0.4007401456341511,0.5599220254442107,0.0,0.10305394980928972,0.33419269386937556,3
0.07531468824670048,0.7536899489881848,1.0,0.27133217267431453,0.6442778373867892,3
0.40871531813011863,0.025220917919826967,1.0,0.8421233112335942,0.8675949912683123,3
0.4079652603437335,0.5519976628238167,0.0,0.23154051053236205,0.6722114322895341,3
0.019493428805148837,0.10400902904488829,0.0,0.570948015710405,0.8880913533918546,3
0.5567781498296073,0.7212296803755271,0.0,0.24367504365959344,0.7226585717420615,3
0.8559053980830301,0.8307280141716679,1.0,0.9470653609485971,0.14063182454722256,3
0.4063722618348334,0.3240745330370285,1.0,0.012798158872107113,0.08497802612144056,3
0.20776504515589558,0.026367725125251793,0.0,0.8788910583031881,0.64320230243974,3
0.7040777294251133,0.911199445584863,0.0,0.3426230426774465,0.2591447898302073,3
0.3796587548048832,0.5906022923397748,1.0,0.832960916094087,0.34503771032973685,3
0.7740017343239532,0.36287481246453973,0.0,0.29512608224909276,0.9491725067966725,2
0.7637677924712767,0.1400437560636066,1.0,0.5672698606236145,0.9861399704229274,3
0.47107836527511276,0.1820728650237915,1.0,0.02229460832981765,0.2684121171901295,3
0.5416830908133967,0.6338217109260477,0.0,0.21844875306033432,0.6453339892096124,3
0.4216916912947402,0.13220023245078585,0.0,0.17196265697388077,0.27204734119223783,3
0.01817289496462137,0.9148773241489849,0.0,0.817312946058846,0.4981577445881582,0
0.06698248022394737,0.40540056704015726,1.0,0.8320454112597664,0.20606587116954211,3
0.010774278479851525,0.13681350914401427,0.0,0.2670728569227761,0.7325905809427049,3
0.2506312851308813,0.633441236293922,0.0,0.17566598407986947,0.9150818475360536,3
0.4187567866960499,0.38327250316203765,1.0,0.42308802007354895,0.35372951115176177,3
0.9588885633029274,0.18433854150259882,0.0,0.6047600919957034,0.24505008384123006,3
0.38926685470874817,0.28874866823430856,1.0,0.9180806024757436,0.721923437937328,3
0.6104885902690476,0.9499146137983354,0.0,0.6654649399678383,0.937532106071028,3
0.732718279988948,0.21493358383622735,1.0,0.5412564032841557,0.1615941671331903,3
0.8417313705342074,0.8469295470898174,0.0,0.5984314621649529,0.334073601156857,3
0.7710779255827939,0.10650078386848753,0.0,0.352375700909706,0.41273701546644626,3
0.705057643109224,0.5986000960781346,0.0,0.24691480143883238,0.8196341932133435,2
0.7995961269776691,0.6950911971958166,1.0,0.0050262674200845375,0.10258870794360742,2
0.31452972900522136,0.8079193281664344,0.0,0.13699498065516366,0.9509591372870518,3
0.446005914512073,0.1851011874078854,1.0,0.9608686745280663,0.758836370250495,3
0.6390478556836411,0.7594844192761364,0.0,0.6941581570245543,0.8497711078501349,3
0.2495680918751089,0.4896478926027658,0.0,0.695059562788559,0.05101618999233681,3
0.6700317169918307,0.044015716700910056,1.0,0.9278451277153437,0.18018251482644598,3
0.5680075154439245,0.9160678106943516,1.0,0.12064890002652731,0.7314279927326259,3
0.19247002704963911,0.11519181966686302,0.0,0.9469216847521881,0.4742466300675523,3
0.8622548151364443,0.8450695409216533,1.0,0.5237947576745293,0.6448257370868689,3
0.6502715377426577,0.36481579035537454,1.0,0.1206933430387597,0.07641030718793429,3
0.696416467786729,0.3399727302111276,0.0,0.4054835302458777,0.5726024043239455,3
0.804159551858192,0.5386654091454558,1.0,0.3194873853692982,0.6261434465906304,3
0.8862021102956914,0.6161919367767437,1.0,0.41854413763261733,0.4619574927647738,3
0.9906188616327389,5.1038084681552184e-05,0.0,0.5303172783303082,0.939773306240393,3
0.7989631613718724,0.9985826248127465,1.0,0.052601893875033036,0.08801730095105409,2
0.03738877952114835,0.4799961847907202,1.0,0.8761156021070329,0.9848542681369319,3
0.7684377909094715,0.41792973841994874,0.0,0.5238796330056695,0.732677935991709,3
0.003120913508621176,0.4675151875162427,1.0,0.28787712835409157,0.2960828927432948,3
0.23349964936470427,0.04194173430564672,0.0,0.9128901414172987,0.044511654398248446,3
0.10929623212871939,0.3917712223172552,1.0,0.21868024192161403,0.950682567471127,3
0.7865186011912073,0.089299148563074,1.0,0.9851025663818292,0.884825125744779,3
0.6008774741377721,0.9042936343892273,1.0,0.1673030561340372,0.9919496856998955,3
0.23156261303986161,0.9433340880578007,0.0,0.23103335756681678,0.8311911056462773,3
0.12017293569597445,0.04679796272981619,0.0,0.2209194163002352,0.1860539224378731,3
0.779754615005044,0.3502316043645138,0.0,0.6314676461457456,0.21598296347152723,3
0.518297330942933,0.5975872632814825,0.0,0.17418542330040976,0.3961615140653998,3
0.7583977386985317,0.6964164526104673,1.0,0.8999475756411252,0.4633974727480781,3
0.6230276931755095,0.7483108341681567,0.0,0.5945165662355021,0.5802719435862651,3
0.0913063074105761,0.8780085495283201,0.0,0.27355367346915926,0.4767128080602736,3
0.044172125046457324,0.8527200733206908,1.0,0.811757589765951,0.6555365559275566,0
0.5509109471080644,0.08687287724694608,1.0,0.25318104048985635,0.004435162709231277,3
0.6958416919877037,0.04863772571594389,1.0,0.08105134564366916,0.219847731193766,2
0.6833798151545022,0.07600789122357997,0.0,0.06146220182304889,0.8835305446676343,3
0.5161148730426371,0.9070857214790979,0.0,0.3486332937391528,0.6783437090851683,3
0.5657931209521861,0.26706506920692097,1.0,0.5226168888212943,0.8687637254052083,3
0.24518338185373514,0.15728565815578371,1.0,0.7102939541282133,0.8375711423782404,3
0.697599756303548,0.6805233160359564,0.0,0.7008929429008267,0.18884123078241544,3
0.8818592827457942,0.9619331551626611,0.0,0.02909339126695517,0.8263583498518035,2
0.12870838879491212,0.3352126401830748,1.0,0.9112473206438563,0.00046739661723405046,3
0.5562380249653333,0.7570823688611311,1.0,0.006161795955060318,0.2867994807961589,3
0.617014165536035,0.9818206755005374,0.0,0.11595581445398423,0.3765865499541037,3
0.008849874250066135,0.8191779115888181,1.0,0.10706538663037081,0.7614756754845453,3
0.541315267472329,0.9636112741263071,0.0,0.39311142618841083,0.17910293194697713,3
0.7538557835322746,0.7892804718925336,1.0,0.6897538350253497,0.06728096279366602,3
0.30088979143675293,0.7085780931025949,1.0,0.7105036237264984,0.473605374530792,1
0.057722824323036125,0.0745702472934589,1.0,0.8739687233778282,0.9742444253081299,3
0.9691444652722085,0.7500925517404377,0.0,0.5959769602759127,0.3835134653285728,3
0.06543243534374504,0.8220138099531796,0.0,0.4898996332500978,0.7708687740733242,3
0.6834164467602667,0.4460892103597735,1.0,0.4697341415025645,0.945016825295329,3
0.10201854614529623,0.8547380018830063,0.0,0.7970059151027201,0.6940324696959448,0
0.2206549684735444,0.08226330830214902,1.0,0.23051626218116136,0.13087098711173595,3
0.86826955037463,0.9638561284614213,1.0,0.4334183784592228,0.9443281145661475,3
0.4197140663347772,0.6388736633465313,1.0,0.7621838691148684,0.4422849562760438,3
0.31188381495511036,0.32082449459619106,1.0,0.2304168808763268,0.21275898228724544,3
0.030922795653965225,0.6520255390210565,1.0,0.5642342362275088,0.4715609898302282,1
0.54328249662372,0.1591923311452879,0.0,0.8710461403804389,0.7770671725105365,3
0.7710875713942621,0.845303566201892,1.0,0.01767304782992825,0.7972974023526704,2
0.2940907346323069,0.9124124913869692,1.0,0.6182997362215752,0.7970364881589385,1
0.481540593185858,0.11721968313757604,0.0,0.6089271845142218,0.24724410251573758,3
0.5584700994492421,0.2255422189237091,1.0,0.06416237676179723,0.5821598677745738,3
0.26890333614640655,0.7980399155483855,0.0,0.987129662796474,0.14914292627163916,1
0.46460821354871357,0.6808394349824003,1.0,0.48116855539565473,0.6002351525008272,3
0.29158406318760194,0.6953768513398397,0.0,0.9553295666772025,0.90847900628102,1
0.7244272677542255,0.7496019488430643,0.0,0.24254440812155084,0.9874371272562221,2
0.14234100820123877,0.4991190024153419,1.0,0.21075166793623581,0.345863327010828,3
0.7759729509842094,0.9418385675593972,0.0,0.5190573256959887,0.08733940918853811,3
0.35057846536714143,0.03304421310697741,1.0,0.3586561124089232,0.321906818274055,3
0.97773737322728,0.20084051008914103,1.0,0.8028008011773763,0.19978576203932052,3
0.16734078156665863,0.10446867176068506,0.0,0.12435763886199869,0.8968648608607548,3
0.5948525962109739,0.6169339509497173,0.0,0.5427144220609155,0.7094330339953965,3
0.8711858370425836,0.7144978868852714,1.0,0.7855841350166382,0.6124903123490644,3
0.48441815497641466,0.6611864925875388,1.0,0.5490297916106749,0.817827032180855,3
0.45232164308307227,0.6439296388257091,0.0,0.16425927529508116,0.43858806433949105,3
0.7249687953370324,0.5935884952807583,1.0,0.15979079828502954,0.872391734379957,2
0.21909855025796962,0.9764953000658021,1.0,0.7463203045548732,0.872441018029559,1
0.4336491814239954,0.043511515070802365,1.0,0.5568248237180807,0.7195889792460737,3
0.22834401354600423,0.9969810910892914,0.0,0.4945475148451544,0.08099021808282347,3
0.40323971907771433,0.2205590343253092,1.0,0.03050292442795321,0.25740172427729446,3
0.46263156681769174,0.8688125023169256,0.0,0.4169405117254346,0.8468164756343928,3
0.6288580982502211,0.7357790493160764,1.0,0.9904379443918715,0.03951293999040273,3
0.8672462027073707,0.5789730336891642,1.0,0.029241005774992744,0.39543361239911246,2
0.6062704882690225,0.5980371322999398,1.0,0.42277191994642194,0.2765743583904502,3
0.5924250509209582,0.9129402433645707,1.0,0.3847818733437375,0.46583305362628624,3
0.8361969549681644,0.23580275057995545,1.0,0.7177788502225342,0.9096946318682364,3
0.17954752586531203,0.2375554471980823,1.0,0.5139452415719367,0.4129749836312071,3
0.06894086402688959,0.43734458029798134,1.0,0.8731794027185202,0.4452958028584064,3
0.5148525635525231,0.3593473374260272,1.0,0.09531027830234345,0.6524133043103639,3
0.31207998107657015,0.3991932344060974,0.0,0.6585091503923259,0.3250066629394218,3
0.7736401526321797,0.13079650821071473,0.0,0.23751184680817994,0.2343595529321839,2
0.8839328758518082,0.4422076318824462,1.0,0.5211259620955864,0.33683688273005585,3
0.8290786312450844,0.43106146102459153,1.0,0.5894454820426313,0.9493027430194858,3
0.2524293225018862,0.3593647304870664,1.0,0.036540327112808586,0.7368141251820497,3
0.6639156647610672,0.4748414231295493,0.0,0.7073074310309335,0.44636073435705326,3
0.8644294495037866,0.5584206882701259,0.0,0.11201952975513844,0.26948592214272904,2
0.056888795028277574,0.5314273941370683,1.0,0.051611865076464855,0.6402754731985825,3
0.22458853627896228,0.17997440888778682,0.0,0.31688301653342277,0.5073150420584907,3
0.04136689167610739,0.1482806691941525,0.0,0.48112667408949417,0.6863068078811023,3
0.01716149343016033,0.3232144097415837,0.0,0.8703391030000087,0.4547440665464124,3
0.5156316350337751,0.48906902515154904,1.0,0.533635288165701,0.1252692719144941,3
0.13255513453812867,0.14347581231704873,1.0,0.20222945722813646,0.6737533517728718,3
0.9701791831427853,0.09379261960518051,1.0,0.15639958387922642,0.23424664472983392,2
0.9636106240622637,0.25533351351411515,0.0,0.8404446036052484,0.9453278595956793,3
0.6833690743135442,0.4974041789895665,0.0,0.8331842845075603,0.8652066133981298,3
0.7686838669112305,0.1130177995202881,0.0,0.691399901675641,0.6768387660174948,3
0.21555791182058506,0.6592502253606586,0.0,0.6687754235978455,0.5773667713143502,1
0.3485241550062736,0.15923407301453582,1.0,0.04811636844656033,0.9779349772289867,3
0.4068881770733125,0.8712955236169913,0.0,0.0905157917224828,0.28844932898384923,3
0.10893808278663863,0.6508693946369298,1.0,0.3277934654273864,0.6679058479841551,3
0.8080304861167188,0.7627364279336174,0.0,0.3179258199057705,0.8695046182933763,3
0.3756365497491375,0.29693104835678724,0.0,0.005532659212682907,0.3244015535712912,3
0.36642113873160154,0.39631757517233906,0.0,0.38134390352524433,0.5486397142919672,3
0.5965623046850003,0.5459569046106129,0.0,0.2277236594272579,0.07264758808986826,3
0.6035289716568057,0.6685853599811562,1.0,0.7614318168832183,0.5005157100424442,3
0.5424129128780346,0.9520881940145425,1.0,0.48040927446783643,0.02502486329519049,3
